completion,preds
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Trump, None"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Trump, None"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, None"
"Trump, None","Trump, None"
"Trump, None","Clinton, Against"
"Trump, None","Trump, None"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Trump, None"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, None"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Trump, None"
"Trump, None","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, Favor","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, None","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
"Trump, Against","Clinton, Against"
